u,v,contact_count,duration_seconds,first_time,last_time,weight
1656,1745,10,200,32880,144180,0.5504571011940145
1656,1748,1,20,129540,129540,0.31600653265148854
1656,1749,1,20,129920,129920,0.31600653265148854
1656,1752,4,80,144260,144380,0.4561223208851435
1656,1757,1,20,129960,129960,0.31600653265148854
1656,1761,1,20,144300,144300,0.31600653265148854
1656,1765,95,1900,34120,147880,0.7836671068889562
1656,1766,1,20,144560,144560,0.31600653265148854
1656,1779,11,220,36820,124480,0.5603028760303012
1656,1789,1,20,129660,129660,0.31600653265148854
1656,1798,1,20,137120,137120,0.31600653265148854
1656,1799,1,20,144380,144380,0.31600653265148854
1656,1833,1,20,37980,37980,0.31600653265148854
1656,1837,2,40,130160,131180,0.3854506105818549
1656,1851,3,60,37720,129860,0.42668859322200425
1656,1852,1,20,124080,124080,0.31600653265148854
1656,1855,2,40,37120,129560,0.3854506105818549
1656,1863,1,20,37700,37700,0.31600653265148854
1656,1866,1,20,131180,131180,0.31600653265148854
1656,1890,1,20,133600,133600,0.31600653265148854
1656,1895,1,20,129680,129680,0.31600653265148854
1656,1908,143,2860,32620,147720,0.8260976281644723
1656,1912,6,120,36580,56520,0.49777959356083784
1656,1920,19,380,36540,129400,0.6168334979266865
1661,1663,27,540,36880,141600,0.6532261284030567
1661,1664,43,860,34180,147720,0.7014571432333434
1661,1665,9,180,40100,141640,0.5395785563918402
1661,1666,57,1140,34200,147660,0.7306823003306666
1661,1670,24,480,37180,144640,0.6410248050598301
1661,1673,105,2100,34560,144200,0.7940500800383943
1661,1674,11,220,56480,145220,0.5603028760303012
1661,1675,45,900,37180,146180,0.7061705572255972
1661,1680,82,1640,36700,146280,0.768401519205702
1661,1681,10,200,37500,128840,0.5504571011940145
1661,1682,272,5440,32200,148120,0.8928162567095321
1661,1684,40,800,32680,147720,0.6939596534072261
1661,1687,31,620,35180,146200,0.6675406987820569
1661,1688,33,660,34160,147820,0.6740198756289276
1661,1695,159,3180,31800,147780,0.8371024419882107
1661,1696,102,2040,36520,147480,0.7910427685534502
1661,1697,27,540,36400,144940,0.6532261284030567
1661,1698,21,420,36460,146680,0.6271957224548713
1661,1704,1,20,37620,37620,0.31600653265148854
1661,1745,27,540,33660,147260,0.6532261284030567
1661,1765,5,100,36680,128820,0.4790269285669295
1661,1779,85,1700,36320,147180,0.772128853536632
1661,1902,1,20,145760,145760,0.31600653265148854
1661,1908,33,660,35920,147320,0.6740198756289276
1661,1912,12,240,36580,128820,0.5692950854209973
1661,1913,1,20,145680,145680,0.31600653265148854
1661,1920,14,280,34220,123220,0.5852336270669158
1663,1664,10,200,37520,138540,0.5504571011940145
1663,1665,511,10220,31980,148120,0.958257157771085
1663,1666,35,700,37080,143800,0.6801182582519162
1663,1670,33,660,53820,144700,0.6740198756289276
1663,1673,20,400,34080,147260,0.6221438686148343
1663,1674,58,1160,34400,146180,0.7324859096940134
1663,1675,28,560,37160,147620,0.656994059633722
1663,1680,52,1040,36880,146140,0.7211618725252504
1663,1681,25,500,36940,146160,0.6452532963865709
1663,1682,17,340,38380,144560,0.6053208666300378
1663,1684,98,1960,31740,148040,0.7868924862551261
1663,1685,1,20,37860,37860,0.31600653265148854
1663,1687,39,780,37520,145820,0.6913351113744413
1663,1688,16,320,34220,147780,0.599047349799237
1663,1695,86,1720,36960,146120,0.7733421356992068
1663,1696,15,300,36980,147660,0.5923701214603585
1663,1697,28,560,37560,146180,0.656994059633722
1663,1698,492,9840,31720,148020,0.9543246626412242
1663,1702,1,20,37860,37860,0.31600653265148854
1663,1732,1,20,37600,37600,0.31600653265148854
1663,1743,4,80,37560,37800,0.4561223208851435
1663,1745,113,2260,31940,147780,0.8016679944086006
1663,1759,3,60,144320,144380,0.42668859322200425
1663,1760,3,60,144360,144420,0.42668859322200425
1663,1765,31,620,36680,144960,0.6675406987820569
1663,1772,1,20,144320,144320,0.31600653265148854
1663,1775,1,20,144320,144320,0.31600653265148854
1663,1779,112,2240,33040,147180,0.8007457750396267
1663,1787,1,20,144400,144400,0.31600653265148854
1663,1851,1,20,37860,37860,0.31600653265148854
1663,1854,1,20,37400,37400,0.31600653265148854
1663,1877,1,20,37800,37800,0.31600653265148854
1663,1887,1,20,37160,37160,0.31600653265148854
1663,1898,1,20,37820,37820,0.31600653265148854
1663,1902,2,40,145060,145080,0.3854506105818549
1663,1907,2,40,123940,144800,0.3854506105818549
1663,1908,37,740,36640,147020,0.6858781329659501
1663,1912,10,200,37600,139380,0.5504571011940145
1663,1920,114,2280,31900,128740,0.8025820919691814
1664,1665,35,700,36640,145840,0.6801182582519162
1664,1666,75,1500,34260,145860,0.7591456673901623
1664,1670,19,380,34000,146120,0.6168334979266865
1664,1673,6,120,37200,145760,0.49777959356083784
1664,1674,13,260,37320,142040,0.577569991929958
1664,1675,202,4040,32900,147800,0.8619402554581385
1664,1680,36,720,33540,147240,0.6830381443859841
1664,1681,7,140,36560,144320,0.5136570630934635
1664,1682,40,800,37980,147960,0.6939596534072261
1664,1684,28,560,33940,146100,0.656994059633722
1664,1687,21,420,52320,146060,0.6271957224548713
1664,1688,133,2660,33560,148040,0.8185756774942119
1664,1695,31,620,35880,146220,0.6675406987820569
1664,1696,22,440,33040,143540,0.6320130653029771
1664,1697,66,1320,35920,146060,0.7458866181007393
1664,1698,36,720,36580,146180,0.6830381443859841
1664,1708,2,40,133740,133760,0.3854506105818549
1664,1719,1,20,129520,129520,0.31600653265148854
1664,1730,3,60,124020,134000,0.42668859322200425
1664,1745,86,1720,33280,147260,0.7733421356992068
1664,1751,6,120,136560,137060,0.49777959356083784
1664,1765,106,2120,36580,145240,0.795033461218418
1664,1779,34,680,52260,142360,0.6771138485823601
1664,1780,1,20,133780,133780,0.31600653265148854
1664,1782,1,20,133740,133740,0.31600653265148854
1664,1821,2,40,129940,136480,0.3854506105818549
1664,1835,1,20,137040,137040,0.31600653265148854
1664,1837,105,2100,36960,136960,0.7940500800383943
1664,1843,2,40,130020,144520,0.3854506105818549
1664,1851,1,20,133680,133680,0.31600653265148854
1664,1854,1,20,37400,37400,0.31600653265148854
1664,1857,1,20,129940,129940,0.31600653265148854
1664,1887,2,40,36940,137100,0.3854506105818549
1664,1890,1,20,137120,137120,0.31600653265148854
1664,1902,2,40,124240,145760,0.3854506105818549
1664,1907,1,20,129560,129560,0.31600653265148854
1664,1908,55,1100,33040,147960,0.7269782460139984
1664,1912,34,680,54080,144360,0.6771138485823601
1664,1919,2,40,123860,144960,0.3854506105818549
1664,1920,3,60,55420,123560,0.42668859322200425
1664,1922,2,40,133620,145080,0.3854506105818549
1665,1666,249,4980,36860,145920,0.8836478072292576
1665,1670,14,280,56540,146200,0.5852336270669158
1665,1673,13,260,37460,132120,0.577569991929958
1665,1674,14,280,36980,144420,0.5852336270669158
1665,1675,67,1340,36680,144740,0.7474463034532008
1665,1680,11,220,37520,145320,0.5603028760303012
1665,1681,36,720,55540,145800,0.6830381443859841
1665,1682,32,640,36960,145780,0.6708308350104104
1665,1684,23,460,33440,147080,0.6366167070813586
1665,1685,1,20,38160,38160,0.31600653265148854
1665,1687,13,260,37720,143840,0.577569991929958
1665,1688,15,300,42580,146700,0.5923701214603585
1665,1695,72,1440,37600,146180,0.7549114253313359
1665,1696,13,260,38600,147640,0.577569991929958
1665,1697,119,2380,37220,147100,0.8070355896258264
1665,1698,172,3440,33620,147520,0.8452572617324509
1665,1704,82,1640,43900,137100,0.768401519205702
1665,1705,1,20,132000,132000,0.31600653265148854
1665,1708,2,40,37720,49160,0.3854506105818549
1665,1711,1,20,43640,43640,0.31600653265148854
1665,1714,1,20,49480,49480,0.31600653265148854
1665,1727,1,20,144760,144760,0.31600653265148854
1665,1730,6,120,130740,134000,0.49777959356083784
1665,1731,4,80,38140,144280,0.4561223208851435
1665,1732,1,20,48380,48380,0.31600653265148854
1665,1743,2,40,43100,43120,0.3854506105818549
1665,1744,2,40,144900,144920,0.3854506105818549
1665,1745,88,1760,32040,147780,0.7757269644947616
1665,1749,1,20,137040,137040,0.31600653265148854
1665,1751,5,100,131260,132100,0.4790269285669295
1665,1752,4,80,43740,48980,0.4561223208851435
1665,1757,4,80,43360,137260,0.4561223208851435
1665,1759,1,20,144540,144540,0.31600653265148854
1665,1761,4,80,43760,137220,0.4561223208851435
1665,1764,13,260,43000,50320,0.577569991929958
1665,1765,16,320,36600,146000,0.599047349799237
1665,1766,8,160,43400,47320,0.527424910548402
1665,1767,6,120,47120,129600,0.49777959356083784
1665,1768,4,80,43000,137140,0.4561223208851435
1665,1772,4,80,43420,48780,0.4561223208851435
1665,1775,8,160,43120,47720,0.527424910548402
1665,1779,102,2040,32500,147720,0.7910427685534502
1665,1780,2,40,38180,46980,0.3854506105818549
1665,1783,2,40,144380,144400,0.3854506105818549
1665,1787,3,60,43440,43740,0.42668859322200425
1665,1792,14,280,43280,50220,0.5852336270669158
1665,1797,3,60,131800,133160,0.42668859322200425
1665,1799,2,40,133700,144440,0.3854506105818549
1665,1815,1,20,36960,36960,0.31600653265148854
1665,1820,1,20,38260,38260,0.31600653265148854
1665,1821,8,160,132860,136880,0.527424910548402
1665,1835,2,40,132240,134120,0.3854506105818549
1665,1837,4,80,131200,137000,0.4561223208851435
1665,1838,1,20,48940,48940,0.31600653265148854
1665,1843,2,40,38060,38080,0.3854506105818549
1665,1847,1,20,131160,131160,0.31600653265148854
1665,1851,1,20,47560,47560,0.31600653265148854
1665,1854,1,20,37500,37500,0.31600653265148854
1665,1855,2,40,47060,47100,0.3854506105818549
1665,1857,3,60,134340,136600,0.42668859322200425
1665,1859,2,40,38080,144600,0.3854506105818549
1665,1866,2,40,131320,131960,0.3854506105818549
1665,1872,1,20,37220,37220,0.31600653265148854
1665,1877,1,20,37560,37560,0.31600653265148854
1665,1887,14,280,36980,133740,0.5852336270669158
1665,1890,23,460,43660,50560,0.6366167070813586
1665,1898,1,20,129380,129380,0.31600653265148854
1665,1902,2,40,47140,48980,0.3854506105818549
1665,1908,18,360,55040,144720,0.611236718692761
1665,1909,2,40,47220,47700,0.3854506105818549
1665,1912,203,4060,37220,145860,0.862452698400536
1665,1916,2,40,144940,144960,0.3854506105818549
1665,1920,196,3920,32260,129240,0.8588113039180911
1666,1670,50,1000,33460,148100,0.7170949426089054
1666,1673,42,840,34260,147300,0.6990176629747723
1666,1674,26,520,31760,139300,0.6493162459026266
1666,1675,22,440,32900,147240,0.6320130653029771
1666,1680,10,200,38160,145820,0.5504571011940145
1666,1681,8,160,36640,128940,0.527424910548402
1666,1682,22,440,33240,147320,0.6320130653029771
1666,1684,19,380,35300,143840,0.6168334979266865
1666,1685,1,20,145020,145020,0.31600653265148854
1666,1687,12,240,33980,147300,0.5692950854209973
1666,1688,62,1240,32100,147400,0.7394023800591815
1666,1695,596,11920,31980,148120,0.9742267743794034
1666,1696,202,4040,31800,147840,0.8619402554581385
1666,1697,50,1000,36480,146080,0.7170949426089054
1666,1698,53,1060,35920,145360,0.7231371006799163
1666,1700,2,40,144960,144980,0.3854506105818549
1666,1702,3,60,44820,46300,0.42668859322200425
1666,1704,1,20,137140,137140,0.31600653265148854
1666,1714,5,100,38080,49760,0.4790269285669295
1666,1720,2,40,44100,130100,0.3854506105818549
1666,1723,5,100,49380,49660,0.4790269285669295
1666,1727,1,20,38040,38040,0.31600653265148854
1666,1730,1,20,134060,134060,0.31600653265148854
1666,1739,1,20,37620,37620,0.31600653265148854
1666,1743,4,80,37760,46120,0.4561223208851435
1666,1744,1,20,144760,144760,0.31600653265148854
1666,1745,48,960,35160,147340,0.7128621396992377
1666,1749,3,60,48800,129860,0.42668859322200425
1666,1751,1,20,132020,132020,0.31600653265148854
1666,1752,2,40,43080,144480,0.3854506105818549
1666,1757,38,760,43780,50740,0.6886424802963587
1666,1761,1,20,50660,50660,0.31600653265148854
1666,1765,85,1700,37620,146100,0.772128853536632
1666,1766,2,40,43840,43860,0.3854506105818549
1666,1767,12,240,43140,129860,0.5692950854209973
1666,1768,4,80,43240,43420,0.4561223208851435
1666,1772,11,220,44000,50640,0.5603028760303012
1666,1775,15,300,47360,50560,0.5923701214603585
1666,1778,1,20,137100,137100,0.31600653265148854
1666,1779,8,160,36620,146020,0.527424910548402
1666,1780,2,40,47100,50700,0.3854506105818549
1666,1787,3,60,43080,48540,0.42668859322200425
1666,1789,4,80,50300,50700,0.4561223208851435
1666,1790,1,20,50380,50380,0.31600653265148854
1666,1792,4,80,46980,48620,0.4561223208851435
1666,1798,1,20,50480,50480,0.31600653265148854
1666,1801,1,20,129360,129360,0.31600653265148854
1666,1809,1,20,38060,38060,0.31600653265148854
1666,1821,8,160,50300,136740,0.527424910548402
1666,1822,4,80,49360,49800,0.4561223208851435
1666,1833,1,20,130060,130060,0.31600653265148854
1666,1837,6,120,134960,137000,0.49777959356083784
1666,1847,1,20,131200,131200,0.31600653265148854
1666,1851,3,60,37380,137160,0.42668859322200425
1666,1855,2,40,43960,43980,0.3854506105818549
1666,1857,5,100,50280,136700,0.4790269285669295
1666,1858,1,20,129860,129860,0.31600653265148854
1666,1861,1,20,37240,37240,0.31600653265148854
1666,1887,3,60,37160,130080,0.42668859322200425
1666,1890,43,860,44060,46680,0.7014571432333434
1666,1895,5,100,50360,50600,0.4790269285669295
1666,1902,1,20,129840,129840,0.31600653265148854
1666,1907,2,40,145580,145640,0.3854506105818549
1666,1908,33,660,36580,144600,0.6740198756289276
1666,1911,2,40,43760,145640,0.3854506105818549
1666,1912,59,1180,36760,146100,0.7342587129460318
1666,1916,6,120,38500,145700,0.49777959356083784
1666,1920,73,1460,37320,123380,0.7563421179641988
1668,1684,1,20,144500,144500,0.31600653265148854
1668,1695,1,20,137300,137300,0.31600653265148854
1668,1698,1,20,137320,137320,0.31600653265148854
1668,1707,1,20,58260,58260,0.31600653265148854
1668,1709,3,60,121280,144920,0.42668859322200425
1668,1727,3,60,58540,142860,0.42668859322200425
1668,1745,4,80,48980,144520,0.4561223208851435
1668,1751,38,760,51380,147520,0.6886424802963587
1668,1757,1,20,58040,58040,0.31600653265148854
1668,1761,2,40,50900,50920,0.3854506105818549
1668,1795,1,20,50820,50820,0.31600653265148854
1668,1798,1,20,137340,137340,0.31600653265148854
1668,1824,19,380,32320,147680,0.6168334979266865
1668,1852,3,60,144760,144960,0.42668859322200425
1668,1857,1,20,58060,58060,0.31600653265148854
1668,1916,1,20,43260,43260,0.31600653265148854
1670,1673,14,280,36940,129280,0.5852336270669158
1670,1674,40,800,31760,147880,0.6939596534072261
1670,1675,52,1040,35020,147260,0.7211618725252504
1670,1680,29,580,37300,145860,0.6606299868059717
1670,1681,4,80,33760,147860,0.4561223208851435
1670,1682,7,140,53780,144160,0.5136570630934635
1670,1684,15,300,33760,144100,0.5923701214603585
1670,1687,4,80,54240,146200,0.4561223208851435
1670,1688,84,1680,33780,145980,0.7709012211637098
1670,1695,6,120,37940,144920,0.49777959356083784
1670,1696,105,2100,34520,147720,0.7940500800383943
1670,1697,17,340,36500,147880,0.6053208666300378
1670,1698,26,520,36440,141660,0.6493162459026266
1670,1704,1,20,37520,37520,0.31600653265148854
1670,1708,1,20,37200,37200,0.31600653265148854
1670,1738,1,20,144600,144600,0.31600653265148854
1670,1739,1,20,37380,37380,0.31600653265148854
1670,1741,1,20,37980,37980,0.31600653265148854
1670,1743,1,20,37640,37640,0.31600653265148854
1670,1745,18,360,36540,143880,0.611236718692761
1670,1765,30,600,53940,146100,0.6641428468550955
1670,1779,11,220,53940,145140,0.5603028760303012
1670,1792,1,20,144440,144440,0.31600653265148854
1670,1820,4,80,38000,38080,0.4561223208851435
1670,1852,2,40,124000,124420,0.3854506105818549
1670,1854,2,40,37700,37720,0.3854506105818549
1670,1887,1,20,37120,37120,0.31600653265148854
1670,1898,1,20,37640,37640,0.31600653265148854
1670,1902,1,20,124200,124200,0.31600653265148854
1670,1908,21,420,36940,142020,0.6271957224548713
1670,1912,6,120,36540,147880,0.49777959356083784
1670,1913,1,20,124380,124380,0.31600653265148854
1670,1919,1,20,145400,145400,0.31600653265148854
1670,1920,21,420,37180,56160,0.6271957224548713
1673,1674,72,1440,36520,144560,0.7549114253313359
1673,1675,35,700,37280,144340,0.6801182582519162
1673,1680,21,420,36920,124320,0.6271957224548713
1673,1681,13,260,38400,146120,0.577569991929958
1673,1682,93,1860,32080,147380,0.7814597912298393
1673,1684,17,340,34080,141620,0.6053208666300378
1673,1687,69,1380,33520,146700,0.7504970772805498
1673,1688,42,840,32220,139900,0.6990176629747723
1673,1695,246,4920,32540,147840,0.8823899234381293
1673,1696,18,360,36540,146120,0.611236718692761
1673,1697,18,360,42700,132400,0.611236718692761
1673,1698,52,1040,31220,141420,0.7211618725252504
1673,1704,1,20,130120,130120,0.31600653265148854
1673,1705,1,20,130920,130920,0.31600653265148854
1673,1707,1,20,144740,144740,0.31600653265148854
1673,1708,14,280,37200,50060,0.5852336270669158
1673,1710,3,60,46620,49320,0.42668859322200425
1673,1711,2,40,43240,49100,0.3854506105818549
1673,1714,6,120,47200,48320,0.49777959356083784
1673,1720,1,20,44120,44120,0.31600653265148854
1673,1722,11,220,45900,48880,0.5603028760303012
1673,1723,6,120,44520,47840,0.49777959356083784
1673,1727,2,40,144540,144680,0.3854506105818549
1673,1730,1,20,124000,124000,0.31600653265148854
1673,1731,1,20,37660,37660,0.31600653265148854
1673,1732,1,20,49000,49000,0.31600653265148854
1673,1743,10,200,37780,46580,0.5504571011940145
1673,1745,38,760,32220,146040,0.6886424802963587
1673,1751,3,60,131580,145340,0.42668859322200425
1673,1752,2,40,48640,49100,0.3854506105818549
1673,1753,1,20,141600,141600,0.31600653265148854
1673,1757,1,20,129900,129900,0.31600653265148854
1673,1761,21,420,43060,144640,0.6271957224548713
1673,1764,1,20,48660,48660,0.31600653265148854
1673,1765,23,460,36700,132520,0.6366167070813586
1673,1766,3,60,48600,48860,0.42668859322200425
1673,1767,19,380,43080,49860,0.6168334979266865
1673,1768,1,20,129920,129920,0.31600653265148854
1673,1772,1,20,43600,43600,0.31600653265148854
1673,1774,2,40,144620,144640,0.3854506105818549
1673,1775,4,80,43040,43600,0.4561223208851435
1673,1779,26,520,121560,146060,0.6493162459026266
1673,1780,1,20,129840,129840,0.31600653265148854
1673,1783,3,60,50560,50600,0.42668859322200425
1673,1787,3,60,43600,129660,0.42668859322200425
1673,1789,2,40,144480,144520,0.3854506105818549
1673,1790,2,40,49600,144500,0.3854506105818549
1673,1792,17,340,43580,46640,0.6053208666300378
1673,1795,1,20,47640,47640,0.31600653265148854
1673,1796,1,20,50660,50660,0.31600653265148854
1673,1797,1,20,49980,49980,0.31600653265148854
1673,1802,3,60,43320,43500,0.42668859322200425
